"Nombre_archivo_neris","Procedencia","Biosample","type","type2","Organization","PublicationDate","Isolation_source","Collection_date_ORG","Lat","Lon","City","Country","Continent","Bioproject","Collection_year","Collection_month","Collection_day"
"HGUA5_57","HOSPITAL GRAL. UNIV. DE ALICANTE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-06-07,"38.3634075","-0.4860627"," Alicante","Spain","Europe","PRJEB37504",2019,6,7
"HGV2_434","URGENCIAS: GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-11-02,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2018,11,2
"HAV1_07","R3E MONTCALET-LA ELIANA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-07,"39.5651975","-0.5345269","Valencia","Spain","Europe","PRJEB37504",2018,5,7
"HGE3_59","CAP ELCHE ALTABIX",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",NA,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",NA,NA,NA
"HGUA7_46","HOSPITAL GRAL. UNIV. DE ALICANTE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-10-04,"38.3634075","-0.4860627"," Alicante","Spain","Europe","PRJEB37504",2019,10,4
"HGUC4_43","CS RAFALAFENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-25,"39.9881685","-0.0288981"," Castellon","Spain","Europe","PRJEB37504",2018,5,25
"HGUC4_51","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-03-07,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2018,3,7
"HGUC4_77","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-07-16,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2018,7,16
"KP_HGUA02_082","HOSPITAL SAN VICENTE DEL RASPEIG","SAMEA7701929","NLSAR","NLSAR","Universitat de Valencia","2020/12/15","Human",2018-02-19,"40.463667","-3.74922"," Alicante","Spain","Europe","PRJEB37504",2018,2,19
"Kpcas058","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2014-09-09,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2014,9,9
"HAV2_08","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-03-08,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,3,8
"HAV3_1","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-07-22,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,7,22
"HAV3_34","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-09-30,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,9,30
"HAV3_6","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-17,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,5,17
"HAV4_13","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2020-01-13,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2020,1,13
"HGE7_40","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-12-12,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,12,12
"HAV3_25","R3E MONCADA - CALLE MAYOR",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-06-21,"39.4740271","-0.414769","Valencia","Spain","Europe","PRJEB37504",2019,6,21
"HAV3_3","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-01-02,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,1,2
"HGE4_34","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-03-13,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,3,13
"HGE5_66","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-06-19,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,6,19
"HGE7_65","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-12-16,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,12,16
"HGUA5_1","CS SAN VICENTE DEL RASPEIG I",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-21,"38.4041656","-0.53084"," Alicante","Spain","Europe","PRJEB37504",2019,5,21
"HGUA5_49","CS SAN VICENTE DEL RASPEIG I",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-28,"38.4041656","-0.53084"," Alicante","Spain","Europe","PRJEB37504",2019,5,28
"HGUA6_51","CS SAN VICENTE DEL RASPEIG I",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-06-27,"38.4041656","-0.53084"," Alicante","Spain","Europe","PRJEB37504",2019,6,27
"HGUA7_29","CS SAN BLAS",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-11-05,"38.3494383","-0.5002453"," Alicante","Spain","Europe","PRJEB37504",2019,11,5
"HGUC4_122","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-02-01,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2019,2,1
"HGUC4_134","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-02-22,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2019,2,22
"HGUC4_177","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-06-04,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2019,6,4
"HGV2_387","MED.INTERNA: HG HOSP GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-27,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2018,2,27
"KP_HGUA02_091","HOSPITAL SAN VICENTE DEL RASPEIG",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-16,"38.4101441","-0.5352356"," Alicante","Spain","Europe","PRJEB37504",2018,2,16
"KP_HGUA03_108","HOSPITAL GRAL. UNIV. DE ALICANTE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-25,"38.3634075","-0.4860627"," Alicante","Spain","Europe","PRJEB37504",2018,5,25
"KP_HGUA03_152","HOSPITAL SAN VICENTE DEL RASPEIG",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-04-19,"38.4101441","-0.5352356"," Alicante","Spain","Europe","PRJEB37504",2018,4,19
"Kpcas055","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2014-08-11,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2014,8,11
"197KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-10-17,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,10,17
"HAV2_32","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-01-04,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,1,4
"HAV3_15","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-05,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,5,5
"HGE3_11","CAP ELCHE SAN FERMIN",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-08-28,"38.2687307","-0.7066219","Alicante","Spain","Europe","PRJEB37504",2018,8,28
"HGE3_19","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-09-12,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,9,12
"HGE6_38","CAP ELCHE ALTABIX",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-10-01,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,10,1
"HGE6_56","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-10-16,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,10,16
"HGE7_51","CAP SANTA POLA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-12-10,"38.1965614","-0.5612438","Alicante","Spain","Europe","PRJEB37504",2019,12,10
"HGUA4_08","HOSPITAL GRAL. UNIV. DE ALICANTE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-06-06,"38.3634075","-0.4860627"," Alicante","Spain","Europe","PRJEB37504",2018,6,6
"HGUC4_116","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-01-14,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2019,1,14
"HGV2C_20","MED.INTERNA: HG HOSP GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-27,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2018,2,27
"HLF2_13","CAP DE TRINITAT (VALENCIA)",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-09-25,"39.4819768","-0.3689508","Valencia","Spain","Europe","PRJEB37504",2019,9,25
"KP_HGUA03_119","HOSPITAL SAN VICENTE DEL RASPEIG",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-23,"38.4101441","-0.5352356"," Alicante","Spain","Europe","PRJEB37504",2018,5,23
"115KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-04-21,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,4,21
"116KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-04-21,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,4,21
"8KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2014-10-08,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2014,10,8
"HAV3_36","CAP BETERA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-10-01,"39.5915208","-0.4620313","Valencia","Spain","Europe","PRJEB37504",2019,10,1
"HCV1_19","1 HOSPITAL CLINICO UNIVERSITARIO DE VALENCIA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-03-11,"39.4788821","-0.3620572"," Valencia","Spain","Europe","PRJEB37504",2018,3,11
"HGE2_31","CAP ELCHE LA MARINA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-04-23,"38.1458038","-0.6456183","Alicante","Spain","Europe","PRJEB37504",2018,4,23
"HGE5_77","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-07-03,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,7,3
"HGUA4_27","HOSPITAL GRAL. UNIV. DE ALICANTE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-07-09,"38.3634075","-0.4860627"," Alicante","Spain","Europe","PRJEB37504",2018,7,9
"HGUC4_21","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-23,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2018,2,23
"HGUC4_22","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-26,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2018,2,26
"HGUC4_25","CS LUCENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-03-12,"40.1451772","-0.1494988"," Castellon","Spain","Europe","PRJEB37504",2018,3,12
"HGUC4_34","CS RAFALAFENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-04-09,"39.9881685","-0.0288981"," Castellon","Spain","Europe","PRJEB37504",2018,4,9
"HGUC4_36","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-04-17,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2018,4,17
"HGV2_253","URGENCIAS: GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-01-02,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2017,1,2
"HGV2_370","MED.INTERNA: HG HOSP GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-01,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2018,2,1
"HGV2_429","CIR.ORTOP-TRAUMA: HG HOSP GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-10-18,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2018,10,18
"HGV2C_32","AP - PINTOR STOLZ: MEDICINA FAMILIA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-28,"39.4697429","-0.4009982"," Valencia","Spain","Europe","PRJEB37504",2018,2,28
"KP_HGE01_006","CAP ELCHE ALTABIX","SAMEA7701926","NLSAR","NLSAR","Universitat de Valencia","2020/12/15","Human",2017-09-14,"40.463667","-3.74922","Alicante","Spain","Europe","PRJEB37504",2017,9,14
"KP_HGE01_019","CAP ELCHE LA MARINA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-11-06,"38.1458038","-0.6456183","Alicante","Spain","Europe","PRJEB37504",2017,11,6
"KP_HGE01_032","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-01-24,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,1,24
"KP_HGUA03_133","HOSPITAL SAN VICENTE DEL RASPEIG",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-24,"38.4101441","-0.5352356"," Alicante","Spain","Europe","PRJEB37504",2018,5,24
"Kpcas011","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2014-03-12,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2014,3,12
"191KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-09-22,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,9,22
"97KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-03-03,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,3,3
"HGE3_07","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-08-25,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,8,25
"HGUC4_113","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-12-17,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2018,12,17
"HGUC4_139","HOSPITAL LA MAGDALENA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-03-13,"40.0045118","-0.0729002"," Castellon","Spain","Europe","PRJEB37504",2019,3,13
"HGUC4_160","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-02,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2019,5,2
"HGUC4_176","CS COVES VINROMA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-06-03,"40.3292059","0.1307797"," Castellon","Spain","Europe","PRJEB37504",2019,6,3
"HGUC4_81","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-07-26,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2018,7,26
"HGV2_409","URGENCIAS: GENERAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-18,"39.4684889","-0.4082964"," Valencia","Spain","Europe","PRJEB37504",2018,5,18
"HLF2_84","HOSPITAL LA FE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-04-05,"39.4434752","-0.3760153","Valencia","Spain","Europe","PRJEB37504",2019,4,5
"KP_HGE01_009","CAP ELCHE LA MARINA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-09-20,"38.1458038","-0.6456183","Alicante","Spain","Europe","PRJEB37504",2017,9,20
"KP_HGE01_011","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-09-29,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2017,9,29
"Kpcas013","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2014-03-17,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2014,3,17
"Kpcas024","HOSPITAL GENERAL DE CASTELLON",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2014-04-24,"40.0023167","-0.0416058"," Castellon","Spain","Europe","PRJEB37504",2014,4,24
"204KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-10-25,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,10,25
"248KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-12-23,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,12,23
"260KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-01-10,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2017,1,10
"268KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-02-03,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2017,2,3
"93KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2016-02-15,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2016,2,15
"HAV1_05","R3E SAVIA-LLIRIA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-04,"39.6369212","-0.5904911","Valencia","Spain","Europe","PRJEB37504",2018,5,4
"HAV2_23","R3E LA SALETA-LA POBLA-CONARDA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-06-21,"39.5873948","-0.5125293","Valencia","Spain","Europe","PRJEB37504",2018,6,21
"HAV2_28","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-07-16,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2018,7,16
"HAV3_28","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-08-22,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,8,22
"HAV3_37","R3E MONTESOL-LA ELIANA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-09-30,"39.5571765","-0.5171064","Valencia","Spain","Europe","PRJEB37504",2019,9,30
"HAV4_10","CAP BURJASSOT 1",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-11-15,"39.5096699","-0.4135963","Valencia","Spain","Europe","PRJEB37504",2019,11,15
"HCV1_35","1 HOSPITAL CLINICO UNIVERSITARIO DE VALENCIA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-04-05,"39.4788821","-0.3620572"," Valencia","Spain","Europe","PRJEB37504",2018,4,5
"HGE2_05","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-07-23,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,7,23
"HGE4_32","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-03-08,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,3,8
"HGE4_37","CAP ELCHE ALTABIX",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-03-20,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,3,20
"HGE4_4","CAP ELCHE EL RAVAL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-02-26,"38.2600976","-0.698625","Alicante","Spain","Europe","PRJEB37504",2019,2,26
"HGUA7_12","CS BABEL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-08-16,"38.3409864","-0.5093899"," Alicante","Spain","Europe","PRJEB37504",2019,8,16
"HLF2_67","CAP DE CAMPANAR",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-29,"39.4831495","-0.4054498","Valencia","Spain","Europe","PRJEB37504",2019,5,29
"HLF2_70","HOSPITAL LA FE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-08-14,"39.4434752","-0.3760153","Valencia","Spain","Europe","PRJEB37504",2019,8,14
"KP_HGUA02_086","HOSPITAL SAN VICENTE DEL RASPEIG",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-02-27,"38.4101441","-0.5352356"," Alicante","Spain","Europe","PRJEB37504",2018,2,27
"KP_HGUA03_109","CS BABEL",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-05-11,"38.3409864","-0.5093899"," Alicante","Spain","Europe","PRJEB37504",2018,5,11
"KP_HGUA03_134","HOSPITAL SAN VICENTE DEL RASPEIG",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-04-30,"38.4101441","-0.5352356"," Alicante","Spain","Europe","PRJEB37504",2018,4,30
"267KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2017-02-03,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2017,2,3
"34KP-HG","",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2015-09-14,"39.4699075","-0.3762881"," Valencia","Spain","Europe","PRJEB37504",2015,9,14
"67KP-HG","CIR.GRAL-DIGEST: HG HOSP GENERAL","SAMEA7701923","NLSAR","NLSAR","Universitat de Valencia","2020/12/14","Human",2016-01-12,"40.463667","-3.74922"," Valencia","Spain","Europe","PRJEB37504",2016,1,12
"HAV2_03","R3E LA PALOMA-LA ELIANA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-09-26,"39.5618214","-0.5411779","Valencia","Spain","Europe","PRJEB37504",2018,9,26
"HAV3_17","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-04-30,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,4,30
"HAV3_27","H. ARNAU DE VILANOVA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-05-01,"39.4905515","-0.4036487","Valencia","Spain","Europe","PRJEB37504",2019,5,1
"HAV4_21","CAP GODELLA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-11-27,"39.5232062","-0.4160527","Valencia","Spain","Europe","PRJEB37504",2019,11,27
"HCV2_65","1 HOSPITAL CLINICO UNIVERSITARIO DE VALENCIA",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-12-10,"39.4788821","-0.3620572"," Valencia","Spain","Europe","PRJEB37504",2019,12,10
"HGE2_20","CAP ELCHE SAN FERMIN",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-06-25,"38.2687307","-0.7066219","Alicante","Spain","Europe","PRJEB37504",2018,6,25
"HGE2_40","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-03-21,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,3,21
"HGE3_06","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-08-27,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,8,27
"HGE3_53","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-10-15,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,10,15
"HGE3_62","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2018-12-26,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2018,12,26
"HGE6_12","HOSPITAL GENERAL UNIV. ELCHE",NA,"NLSAR","NLSAR","Universitat de Valencia",NA,"Human",2019-08-06,"38.2699329","-0.7125608","Alicante","Spain","Europe","PRJEB37504",2019,8,6
